filePath,country,breedName,health,finalSkill,veterancy,healthRegen,staminaRegen,speed,inventory,tankSkill,vehicleSkill,cannonSkill,tankGunSkill,pistolSkill,smgSkill,mgunSkill,rifleSkill,rocketLskill,melee,commandPower,score,captureWeight,newMp,newCp
./resource/gamelogic/set/breed/mp\rus\sturmovik3.set,rus,sturmovik3,0.35,vet_5,elite,0.1,0.1,0.0009,"['""sks"" filled', '""ammo sks_clip"" 80', '""bandage"" 5', '""grenade f1"" 2', '""smoke grenade""', '""dynamite"" 1', '""weapon bazooka"" filled', '""ammo bazooka"" 5', '""jelet_mac_gop_dark""']",0.00095,0.001,0.001,0.0,0.005,0.005,0.005,0.006,6,0.005,0.00125,0.00125,0.00125,58.36000000000001,0.5835999999999999
./resource/gamelogic/set/breed/mp\rus\sturmovik3_39.set,rus,sturmovik3_39,0.35,vet_6,elite,0.1,0.1,0.0009,"['""mosin"" filled', '""ammo mosin_clip"" 60', '""bandage"" 5', '""grenade f1"" 2', '""smoke grenade""', '""grenade molotov_coctail""', '""dynamite"" 1', '""jelet_mac_gop_dark""']",0.00095,0.001,0.001,0.0,0.005,0.005,0.005,0.006,4,0.005,0.0015,0.0015,0.0015,58.435,0.5843499999999998
./resource/gamelogic/set/breed/mp\rus\sturmovik3_40.set,rus,sturmovik3_40,0.35,vet_6,elite,0.1,0.1,0.0009,"['""svt40"" filled', '""ammo svt40_mag"" 20', '""ammo mosin_clip"" 60', '""bandage"" 5', '""grenade f1"" 2', '""smoke grenade""', '""dynamite"" 1', '""rpg40 grenade"" 1', '""jelet_mac_gop_dark""']",0.00095,0.001,0.001,0.0,0.005,0.005,0.005,0.006,4,0.005,0.0015,0.0015,0.0015,58.435,0.5843499999999998
./resource/gamelogic/set/breed/mp\rus\sturmovik3_42.set,rus,sturmovik3_42,0.35,vet_6,elite,0.1,0.1,0.0009,"['""svt40"" filled', '""ammo svt40_mag"" 20', '""ammo mosin_clip"" 60', '""bandage"" 5', '""grenade f1"" 2', '""smoke grenade""', '""dynamite""', '""weapon bazooka"" filled', '""ammo bazooka"" 5', '""jelet_mac_gop_dark""']",0.00095,0.001,0.001,0.0,0.005,0.005,0.005,0.006,6,0.005,0.0015,0.0015,0.0015,58.435,0.5843499999999998
./resource/gamelogic/set/breed/mp\rus\sturmovik4.set,rus,sturmovik4,0.35,vet_5,elite,0.1,0.1,0.0009,"['""mosin"" filled', '""ammo mosin_clip"" 60', '""bandage"" 5', '""grenade f1"" 4', '""rpg43 grenade"" 2', '""smoke grenade"" 2', '""jelet_mac_gop_dark""']",0.00095,0.001,0.001,0.0,0.005,0.005,0.005,0.006,4,0.005,0.00125,0.00125,0.00125,58.36000000000001,0.5835999999999999
./resource/gamelogic/set/breed/mp\rus\sturmovik4b.set,rus,sturmovik4b,0.35,vet_5,elite,0.1,0.1,0.0009,"['""svt40"" filled', '""ammo svt40_mag"" 20', '""ammo mosin_clip"" 60', '""bandage"" 5', '""grenade f1"" 4', '""rpg43 grenade"" 1', '""dynamite"" 1', '""jelet_mac_gop_dark""']",0.00095,0.001,0.001,0.0,0.005,0.005,0.005,0.006,4,0.005,0.00125,0.00125,0.00125,58.36000000000001,0.5835999999999999
./resource/gamelogic/set/breed/mp\rus\sturmovik4b_40.set,rus,sturmovik4b_40,0.35,vet_6,elite,0.1,0.1,0.0009,"['""svt40"" filled', '""ammo svt40_mag"" 20', '""ammo mosin_clip"" 60', '""bandage"" 5', '""grenade f1"" 4', '""rpg40 grenade"" 1', '""dynamite"" 1', '""jelet_mac_gop_dark""']",0.00095,0.001,0.001,0.0,0.005,0.005,0.005,0.006,4,0.005,0.0015,0.0015,0.0015,58.435,0.5843499999999998
./resource/gamelogic/set/breed/mp\rus\sturmovik4_39.set,rus,sturmovik4_39,0.35,vet_6,elite,0.1,0.1,0.0009,"['""mosin"" filled', '""ammo mosin_clip"" 60', '""bandage"" 5', '""grenade f1"" 4', '""molotov_coctail grenade"" 2', '""smoke grenade"" 2', '""jelet_mac_gop_dark""']",0.00095,0.001,0.001,0.0,0.005,0.005,0.005,0.006,4,0.005,0.0015,0.0015,0.0015,58.435,0.5843499999999998
./resource/gamelogic/set/breed/mp\rus\sturmovik4_40.set,rus,sturmovik4_40,0.35,vet_6,elite,0.1,0.1,0.0009,"['""mosin"" filled', '""ammo mosin_clip"" 60', '""bandage"" 5', '""grenade f1"" 4', '""rpg40 grenade"" 2', '""smoke grenade"" 2', '""jelet_mac_gop_dark""']",0.00095,0.001,0.001,0.0,0.005,0.005,0.005,0.006,4,0.005,0.0015,0.0015,0.0015,58.435,0.5843499999999998
./resource/gamelogic/set/breed/mp\rus\sturmovik5.set,rus,sturmovik5,0.35,vet_5,elite,0.1,0.1,0.0009,"['""weapon bazooka"" filled', '""ppsh"" filled', '""ammo ppsh_mag"" 142', '""bandage"" 5', '""rpg43 grenade"" 1', '""ammo bazooka"" 7', '""jelet_mac_gop_dark""']",0.00095,0.001,0.001,0.0,0.005,0.006,0.005,0.005,6,0.005,0.00125,0.00125,0.00125,58.36000000000001,0.5835999999999999
./resource/gamelogic/set/breed/mp\rus\sturmovik5b.set,rus,sturmovik5b,0.35,vet_5,elite,0.1,0.1,0.0009,"['""ppsh"" filled', '""ammo ppsh_mag"" 142', '""bandage"" 5', '""grenade f1"" 2', '""rpg43 grenade"" 1', '""smoke grenade"" 1', '""ammo bazooka"" 3', '""jelet_mac_gop_dark""']",0.00095,0.001,0.001,0.0,0.005,0.006,0.005,0.005,6,0.005,0.00125,0.00125,0.00125,58.36000000000001,0.5835999999999999
./resource/gamelogic/set/breed/mp\rus\sturmovik5b_42.set,rus,sturmovik5b_42,0.35,vet_6,elite,0.1,0.1,0.0009,"['""ppsh"" filled', '""ammo ppsh_mag"" 142', '""bandage"" 5', '""grenade f1"" 2', '""rpg40 grenade"" 1', '""smoke grenade"" 1', '""ammo bazooka"" 3', '""jelet_mac_gop_dark""']",0.00095,0.001,0.001,0.0,0.005,0.006,0.005,0.005,6,0.005,0.0015,0.0015,0.0015,58.435,0.5843499999999998
./resource/gamelogic/set/breed/mp\rus\sturmovik5_42.set,rus,sturmovik5_42,0.35,vet_6,elite,0.1,0.1,0.0009,"['""weapon bazooka"" filled', '""ppsh"" filled', '""ammo ppsh_mag"" 142', '""bandage"" 5', '""rpg40 grenade"" 1', '""ammo bazooka"" 7', '""jelet_mac_gop_dark""']",0.00095,0.001,0.001,0.0,0.005,0.006,0.005,0.005,6,0.005,0.0015,0.0015,0.0015,58.435,0.5843499999999998
./resource/gamelogic/set/breed/mp\rus\sturmovik6.set,rus,sturmovik6,0.35,vet_5,elite,0.1,0.1,0.0009,"['""dp"" filling ""ammo dp27_mag"" 47', '""ammo dp27_mag"" 235', '""bandage"" 5', '""grenade f1"" 2', '""smoke grenade""', '""dynamite""', '""sandbag_kit"" 1', '""jelet_mac_gop_dark""']",0.00095,0.001,0.001,0.0,0.005,0.005,0.006,0.005,4,0.005,0.00125,0.00125,0.00125,58.36000000000001,0.5835999999999999
./resource/gamelogic/set/breed/mp\rus\sturmovik6b.set,rus,sturmovik6b,0.35,vet_5,elite,0.1,0.1,0.0009,"['""mosin"" filled', '""ammo mosin_clip"" 60', '""ammo dp27_mag"" 141', '""bandage"" 5', '""grenade f1"" 2', '""rpg43 grenade""', '""smoke grenade""', '""jelet_mac_gop_dark""']",0.00095,0.001,0.001,0.0,0.005,0.005,0.005,0.006,4,0.005,0.00125,0.00125,0.00125,58.36000000000001,0.5835999999999999
./resource/gamelogic/set/breed/mp\rus\sturmovik6b_39.set,rus,sturmovik6b_39,0.35,vet_6,elite,0.1,0.1,0.0009,"['""mosin"" filled', '""ammo mosin_clip"" 60', '""ammo dp27_mag"" 141', '""bandage"" 5', '""grenade f1"" 2', '""molotov_coctail grenade""', '""smoke grenade""', '""jelet_mac_gop_dark""']",0.00095,0.001,0.001,0.0,0.005,0.005,0.005,0.006,4,0.005,0.0015,0.0015,0.0015,58.435,0.5843499999999998
./resource/gamelogic/set/breed/mp\rus\sturmovik6b_40.set,rus,sturmovik6b_40,0.35,vet_6,elite,0.1,0.1,0.0009,"['""mosin"" filled', '""ammo mosin_clip"" 60', '""ammo dp27_mag"" 141', '""bandage"" 5', '""grenade f1"" 2', '""rpg40 grenade""', '""smoke grenade""', '""jelet_mac_gop_dark""']",0.00095,0.001,0.001,0.0,0.005,0.005,0.005,0.006,4,0.005,0.0015,0.0015,0.0015,58.435,0.5843499999999998
./resource/gamelogic/set/breed/mp\rus\sturmovik6c.set,rus,sturmovik6c,0.35,vet_6,elite,0.1,0.1,0.0009,"['""mosin"" filled', '""ammo mosin_clip"" 60', '""ammo dt29_mag"" 180', '""bandage"" 5', '""grenade f1"" 2', '""rpg43 grenade"" 1', '""smoke grenade"" 1', '""jelet_mac_gop_dark""']",0.00095,0.001,0.001,0.0,0.005,0.005,0.005,0.006,4,0.005,0.0015,0.0015,0.0015,58.435,0.5843499999999998
./resource/gamelogic/set/breed/mp\rus\sturmovik6c_40.set,rus,sturmovik6c_40,0.35,vet_6,elite,0.1,0.1,0.0009,"['""mosin"" filled', '""ammo mosin_clip"" 60', '""ammo dt29_mag"" 180', '""bandage"" 5', '""grenade f1"" 2', '""rpg40 grenade"" 1', '""smoke grenade"" 1', '""jelet_mac_gop_dark""']",0.00095,0.001,0.001,0.0,0.005,0.005,0.005,0.006,4,0.005,0.0015,0.0015,0.0015,58.435,0.5843499999999998
./resource/gamelogic/set/breed/mp\rus\sturmovik_39.set,rus,sturmovik_39,0.35,vet_5,elite,0.1,0.1,0.0009,"['""ppd40"" filled', '""ammo ppd40_mag"" 142', '""bandage"" 5', '""grenade f1"" 2', '""grenade molotov_coctail""', '""smoke grenade""', '""jelet_mac_gop_dark""']",0.00095,0.001,0.001,0.0,0.005,0.006,0.005,0.005,4,0.005,0.00125,0.00125,0.00125,58.36000000000001,0.5835999999999999
./resource/gamelogic/set/breed/mp\rus\sturmovik_40.set,rus,sturmovik_40,0.35,vet_5,elite,0.1,0.1,0.0009,"['""ppd40"" filled', '""ammo ppd40_mag"" 142', '""bandage"" 5', '""grenade f1"" 2', '""rpg40 grenade""', '""smoke grenade""', '""jelet_mac_gop_dark""']",0.00095,0.001,0.001,0.0,0.005,0.006,0.005,0.005,4,0.005,0.00125,0.00125,0.00125,58.36000000000001,0.5835999999999999
./resource/gamelogic/set/breed/mp\rus\sturmovik_41.set,rus,sturmovik_41,0.35,vet_6,elite,0.1,0.1,0.0009,"['""ppsh41"" filled', '""ammo ppsh41_mag"" 210', '""bandage"" 5', '""grenade f1"" 2', '""rpg40 grenade""', '""smoke grenade""', '""jelet_mac_gop_dark""']",0.00095,0.001,0.001,0.0,0.005,0.006,0.005,0.005,4,0.005,0.0015,0.0015,0.0015,58.435,0.5843499999999998
./resource/gamelogic/set/breed/mp\rus\tankman.set,rus,tankman,0.1,tankman,,0.1,0.1,0.0008,"['""nagan"" filled', '""ammo nagant_clip"" 28', '""bandage"" 3']",0.0011,0.0011,0.0009,0.002,0.003,0.003,0.002,0.001,1,0.002,0.00025,0.0012,0.00025,31.859999999999996,0.3186
./resource/gamelogic/set/breed/mp\rus\tankman2.set,rus,tankman2,0.15,tankman2,,0.1,0.1,0.0008,"['""ppsh41"" filled', '""ammo ppsh41_mag"" 105', '""bandage"" 3']",0.0012,0.0011,0.00095,0.004,0.003,0.003,0.003,0.001,1,0.002,0.0005,0.0022,0.0005,37.32499999999998,0.37324999999999997
./resource/gamelogic/set/breed/mp\rus\tankman2_41.set,rus,tankman2_41,0.15,tankman2,,0.1,0.1,0.0008,"['""ppsh41"" filled', '""ammo ppsh41_mag"" 105', '""bandage"" 3']",0.0011,0.001,0.00095,0.003,0.002,0.002,0.002,0.001,1,0.002,0.0005,0.0022,0.0005,36.905,0.36905
./resource/gamelogic/set/breed/mp\rus\tankman_41.set,rus,tankman_41,0.1,tankman,,0.1,0.1,0.0008,"['""nagan"" filled', '""ammo nagant_clip"" 28', '""bandage"" 3']",0.001,0.001,0.0009,0.002,0.002,0.002,0.002,0.001,1,0.002,0.00025,0.0012,0.00025,31.639999999999997,0.3164
./resource/gamelogic/set/breed/mp\rus\vehicle_supporter.set,rus,vehicle_supporter,0.15,vehicle_supporter,tankcrew,0.1,0.1,0.0009,"['""ppsh41"" filled', '""ammo ppsh41_mag"" 105', '""bandage"" 3', '""grenade f1"" 1']",0.00085,0.001,0.001,0.004,0.002,0.002,0.003,0.002,2,0.003,0.0005,0.002,0.00025,37.25000000000001,0.3725
./resource/gamelogic/set/breed/mp\rus\vehicle_supporter_41.set,rus,vehicle_supporter_41,0.15,vehicle_supporter,tankcrew,0.1,0.1,0.0009,"['""ppsh41"" filled', '""ammo ppsh41_mag"" 105', '""bandage"" 3', '""grenade f1"" 1']",0.00085,0.001,0.001,0.003,0.002,0.002,0.002,0.001,1,0.002,0.0005,0.002,0.00025,36.850000000000016,0.3685
./resource/gamelogic/set/breed/mp\rus\vet_tankman.set,rus,vet_tankman,0.1,tankman,tankcrew,0.1,0.1,0.0008,"['""nagan"" filled', '""ammo nagant_clip"" 28']",0.001,0.001,0.0009,0.005,0.004,0.004,0.003,0.001,1,0.002,0.00025,0.0012,0.00025,32.44,0.3244
./resource/gamelogic/set/breed/mp\rus\vet_tankman2.set,rus,vet_tankman2,0.15,tankman2,tankcrew,0.1,0.1,0.0008,"['""ppsh41"" filled', '""ammo ppsh41_mag"" 105']",0.0011,0.001,0.00095,0.006999999999999999,0.004,0.004,0.005,0.001,1,0.002,0.0005,0.0022,0.0005,38.004999999999995,0.38005
./resource/gamelogic/set/breed/mp\rus_guard\ap_miner.set,rus_guard,ap_miner,0.15,ap_miner,,0.1,0.1,0.0009,"['""ppsh41"" filled', '""ammo ppsh41_mag"" 105', '""mine antipersonnel"" 25', '""barbwire_kit""', '""bandage"" 5']",0.00075,0.001,0.0008,0.0,0.002,0.002,0.001,0.001,1,0.002,0.001,0.001,0.001,36.44500000000002,0.36445
./resource/gamelogic/set/breed/mp\rus_guard\at_miner.set,rus_guard,at_miner,0.15,at_miner,,0.1,0.1,0.0009,"['""ppsh41"" filled', '""ammo ppsh41_mag"" 105', '""mine antitank"" 8', '""hedgehog_kit""', '""bandage"" 5']",0.00075,0.001,0.0008,0.0,0.002,0.002,0.001,0.001,1,0.002,0.001,0.001,0.001,36.44500000000002,0.36445
./resource/gamelogic/set/breed/mp\rus_guard\at_rifle.set,rus_guard,at_rifle,0.15,at_rifle,1_lvl3,0.1,0.1,0.0009,"['""ptrs"" filled', '""bandage"" 3', '""grenade rpg43"" 1', '""ammo ptr"" 35']",0.00075,0.001,0.0008,0.0,0.002,0.002,0.001,0.003,1,0.002,0.001,0.0015,0.001,36.695000000000014,0.36695
./resource/gamelogic/set/breed/mp\rus_guard\at_rifle2.set,rus_guard,at_rifle2,0.15,at_rifle,1_lvl3,0.1,0.1,0.0009,"['""ppsh"" filled', '""ammo ppsh_mag"" 142', '""bandage"" 3', '""grenade f1"" 2', '""grenade rpg43"" 1', '""smoke grenade"" 1', '""ammo ptr"" 10']",0.00075,0.001,0.0008,0.0,0.002,0.002,0.001,0.003,1,0.002,0.001,0.0015,0.001,36.695000000000014,0.36695
./resource/gamelogic/set/breed/mp\rus_guard\bazooker.set,rus_guard,bazooker,0.15,bazooker,1_lvl3,0.1,0.1,0.0009,"['""weapon bazooka"" filled', '""bandage"" 3', '""grenade rpg43"" 1', '""ammo bazooka"" 7']",0.00075,0.001,0.0008,0.0,0.002,0.002,0.001,0.001,3,0.002,0.001,0.0015,0.001,36.49500000000002,0.36495
./resource/gamelogic/set/breed/mp\rus_guard\bazooker2.set,rus_guard,bazooker2,0.15,bazooker,1_lvl3,0.1,0.1,0.0009,"['""ppsh"" filled', '""ammo ppsh_mag"" 142', '""bandage"" 3', '""grenade f1"" 2', '""grenade rpg43"" 1', '""smoke grenade"" 1', '""ammo bazooka"" 3']",0.00075,0.001,0.0008,0.0,0.002,0.002,0.001,0.001,3,0.002,0.001,0.0015,0.001,36.49500000000002,0.36495
./resource/gamelogic/set/breed/mp\rus_guard\bazooker2_piat.set,rus_guard,bazooker2_piat,0.15,bazooker,1_lvl3,0.1,0.1,0.0009,"['""ppsh"" filled', '""ammo ppsh_mag"" 142', '""bandage"" 3', '""grenade f1"" 2', '""grenade rpg43"" 1', '""smoke grenade"" 1', '""ammo piatrocket"" 3']",0.00075,0.001,0.0008,0.0,0.002,0.002,0.001,0.001,3,0.002,0.001,0.0015,0.001,36.49500000000002,0.36495
./resource/gamelogic/set/breed/mp\rus_guard\bazooker_piat.set,rus_guard,bazooker_piat,0.15,bazooker,1_lvl3,0.1,0.1,0.0009,"['""weapon piatrocket"" filled', '""bandage"" 3', '""ammo piatrocket"" 7', '""grenade rpg43"" 1']",0.00075,0.001,0.0008,0.0,0.002,0.002,0.001,0.001,3,0.002,0.001,0.0015,0.001,36.49500000000002,0.36495
./resource/gamelogic/set/breed/mp\rus_guard\elite_guards_shock_flame.set,rus_guard,elite_guards_shock_flame,0.25,vet_7,lvl5,0.1,0.1,0.0009,"['""flame_thrower""', '""balloon"" filled']",0.00075,0.001,0.0008,0.0,0.003,0.004,0.002,0.002,2,0.003,0.0017499999999999998,0.0017499999999999998,0.0017499999999999998,47.269999999999996,0.4726999999999999
./resource/gamelogic/set/breed/mp\rus_guard\elite_guards_shock_mg.set,rus_guard,elite_guards_shock_mg,0.25,vet_7,lvl5,0.1,0.1,0.0009,"['""dt"" filling ""ammo dt29_mag"" 60', '""ammo dt29_mag"" 240', '""bandage"" 3', '""grenade f1"" 2', '""ru_backpack_meshok""']",0.00075,0.001,0.0008,0.0,0.003,0.002,0.004,0.002,2,0.003,0.0017499999999999998,0.0017499999999999998,0.0017499999999999998,47.269999999999996,0.4726999999999999
./resource/gamelogic/set/breed/mp\rus_guard\elite_guards_shock_mg2.set,rus_guard,elite_guards_shock_mg2,0.25,vet_7,lvl5,0.1,0.1,0.0009,"['""mg34"" filled', '""ammo mg_mauser drum"" 300', '""bandage"" 3', '""grenade f1"" 2', '""ru_backpack_meshok""']",0.00075,0.001,0.0008,0.0,0.003,0.002,0.004,0.002,2,0.003,0.0017499999999999998,0.0017499999999999998,0.0017499999999999998,47.269999999999996,0.4726999999999999
./resource/gamelogic/set/breed/mp\rus_guard\elite_guards_shock_mg2_asst.set,rus_guard,elite_guards_shock_mg2_asst,0.25,,lvl5,0.1,0.1,0.0009,"['""mosin_vet"" filled', '""ammo mosin_clip"" 60', '""ammo mg_mauser drum"" 300', '""bandage"" 3', '""grenade f1"" 2', '""ru_backpack_meshok""']",0.00075,0.001,0.0008,0.0,0.003,0.002,0.004,0.004,2,0.003,0.0,0.0,0.0,46.945,0.46945
./resource/gamelogic/set/breed/mp\rus_guard\elite_guards_shock_mg_asst.set,rus_guard,elite_guards_shock_mg_asst,0.25,vet_7,lvl5,0.1,0.1,0.0009,"['""mosin_vet"" filled', '""ammo mosin_clip"" 60', '""ammo dt29_mag"" 240', '""bandage"" 3', '""grenade f1"" 2', '""ru_backpack_meshok""']",0.00075,0.001,0.0008,0.0,0.003,0.002,0.004,0.004,2,0.003,0.0017499999999999998,0.0017499999999999998,0.0017499999999999998,47.46999999999999,0.4746999999999999
./resource/gamelogic/set/breed/mp\rus_guard\elite_guards_shock_rifle.set,rus_guard,elite_guards_shock_rifle,0.25,vet_7,lvl5,0.1,0.1,0.0009,"['""mosin_vet"" filled', '""ammo mosin_clip"" 60', '""ammo dt29_mag"" 60', '""bandage"" 3', '""grenade f1"" 2', '""grenade molotov_coctail"" 0 1', '""grenade rpg43"" 1', '""smoke grenade"" 1', '""ru_backpack_meshok""']",0.00075,0.001,0.0008,0.0,0.003,0.002,0.002,0.004,2,0.003,0.0017499999999999998,0.0017499999999999998,0.0017499999999999998,47.269999999999996,0.4726999999999999
./resource/gamelogic/set/breed/mp\rus_guard\elite_guards_shock_sa.set,rus_guard,elite_guards_shock_sa,0.25,vet_7,lvl5,0.1,0.1,0.0009,"['""svt40"" filled', '""ammo svt40_mag"" 20', '""ammo mosin_clip"" 60', '""ammo dt29_mag"" 60', '""bandage"" 3', '""grenade f1"" 2', '""grenade molotov_coctail"" 0 1', '""grenade rpg43"" 1', '""smoke grenade"" 1', '""ru_backpack_meshok""']",0.00075,0.001,0.0008,0.0,0.003,0.002,0.002,0.004,2,0.003,0.0017499999999999998,0.0017499999999999998,0.0017499999999999998,47.269999999999996,0.4726999999999999
./resource/gamelogic/set/breed/mp\rus_guard\elite_guards_shock_sl.set,rus_guard,elite_guards_shock_sl,0.25,vet_7,lvl5,0.1,0.1,0.0009,"['""svt40"" filled', '""ammo svt40_mag"" 20', '""ammo mosin_clip"" 60', '""bandage"" 3', '""grenade f1"" 2', '""grenade molotov_coctail"" 0 1', '""grenade smoke"" 2', '""ru_backpack_meshok""']",0.00075,0.001,0.0008,0.0,0.004,0.003,0.003,0.004,3,0.004,0.0017499999999999998,0.0017499999999999998,0.0017499999999999998,47.66999999999999,0.4766999999999999
./resource/gamelogic/set/breed/mp\rus_guard\elite_guards_shock_sl_smg.set,rus_guard,elite_guards_shock_sl_smg,0.25,vet_7,lvl5,0.1,0.1,0.0009,"['""pps43"" filled', '""ammo pps43_mag"" 210', '""bandage"" 3', '""grenade f1"" 2', '""grenade molotov_coctail"" 0 1', '""grenade smoke"" 2', '""ru_backpack_meshok""']",0.00075,0.001,0.0008,0.0,0.003,0.004,0.002,0.002,2,0.003,0.0017499999999999998,0.0017499999999999998,0.0017499999999999998,47.269999999999996,0.4726999999999999
./resource/gamelogic/set/breed/mp\rus_guard\elite_guards_shock_smg.set,rus_guard,elite_guards_shock_smg,0.25,vet_7,lvl5,0.1,0.1,0.0009,"['""ppsh41"" filled', '""ammo ppsh41_mag"" 210', '""bandage"" 3', '""grenade f1"" 2', '""grenade molotov_coctail"" 0 1', '""grenade rpg43"" 1', '""smoke grenade"" 1', '""ru_backpack_meshok""']",0.00075,0.001,0.0008,0.0,0.003,0.004,0.002,0.002,2,0.003,0.0017499999999999998,0.0017499999999999998,0.0017499999999999998,47.269999999999996,0.4726999999999999
./resource/gamelogic/set/breed/mp\rus_guard\elite_guards_shock_smg2.set,rus_guard,elite_guards_shock_smg2,0.25,vet_7,lvl5,0.1,0.1,0.0009,"['""ppsh"" filled', '""ammo ppsh_mag"" 213', '""bandage"" 3', '""grenade f1"" 2', '""grenade molotov_coctail"" 0 1', '""grenade rpg43"" 1', '""smoke grenade"" 1', '""ru_backpack_meshok""']",0.00075,0.001,0.0008,0.0,0.003,0.004,0.002,0.002,2,0.003,0.0017499999999999998,0.0017499999999999998,0.0017499999999999998,47.269999999999996,0.4726999999999999
./resource/gamelogic/set/breed/mp\rus_guard\elite_guards_shock_smg3.set,rus_guard,elite_guards_shock_smg3,0.25,vet_7,lvl5,0.1,0.1,0.0009,"['""pps43"" filled', '""ammo pps43_mag"" 210', '""bandage"" 3', '""grenade f1"" 2', '""grenade molotov_coctail"" 0 1', '""grenade rpg43"" 1', '""smoke grenade"" 1', '""ru_backpack_meshok""']",0.00075,0.001,0.0008,0.0,0.003,0.004,0.002,0.002,2,0.003,0.0017499999999999998,0.0017499999999999998,0.0017499999999999998,47.269999999999996,0.4726999999999999
./resource/gamelogic/set/breed/mp\rus_guard\elite_guard_mg.set,rus_guard,elite_guard_mg,0.2,vet_6,lvl5,0.1,0.1,0.0009,"['""dt"" filling ""ammo dt29_mag"" 60', '""ammo dt29_mag"" 240', '""bandage"" 5', '""sandbag_kit"" 1']",0.00085,0.001,0.0009,0.0,0.002,0.001,0.003,0.003,1,0.003,0.0015,0.0015,0.0015,42.015,0.4201500000000001
./resource/gamelogic/set/breed/mp\rus_guard\elite_guard_mg_asst.set,rus_guard,elite_guard_mg_asst,0.2,vet_6,lvl5,0.1,0.1,0.0009,"['""mosin_vet"" filled', '""ammo mosin_clip"" 60', '""ammo dt29_mag"" 240', '""bandage"" 5', '""grenade f1"" 2']",0.00085,0.001,0.0009,0.0,0.002,0.001,0.003,0.003,1,0.003,0.0015,0.0015,0.0015,42.015,0.4201500000000001
./resource/gamelogic/set/breed/mp\rus_guard\elite_guard_rifle.set,rus_guard,elite_guard_rifle,0.2,vet_6,lvl5,0.1,0.1,0.0009,"['""mosin_vet"" filled', '""ammo mosin_clip"" 60', '""ammo dt29_mag"" 60', '""bandage"" 5', '""grenade f1"" 2', '""grenade molotov_coctail"" 0 1', '""grenade rpg43"" 0.25 1']",0.00085,0.001,0.0009,0.0,0.002,0.001,0.001,0.003,1,0.003,0.0015,0.0015,0.0015,41.815000000000005,0.4181500000000001
./resource/gamelogic/set/breed/mp\rus_guard\elite_guard_sa.set,rus_guard,elite_guard_sa,0.2,vet_6,lvl5,0.1,0.1,0.0009,"['""svt40"" filled', '""ammo svt40_mag"" 20', '""ammo mosin_clip"" 60', '""ammo dt29_mag"" 60', '""bandage"" 5', '""grenade f1"" 2', '""grenade molotov_coctail"" 0 1', '""grenade rpg43"" 0.25 1']",0.00085,0.001,0.0009,0.0,0.002,0.001,0.001,0.003,1,0.003,0.0015,0.0015,0.0015,41.815000000000005,0.4181500000000001
./resource/gamelogic/set/breed/mp\rus_guard\elite_guard_sl.set,rus_guard,elite_guard_sl,0.25,vet_6,lvl5,0.1,0.1,0.0009,"['""ppsh41"" filled', '""ammo ppsh41_mag"" 210', '""bandage"" 5', '""grenade f1"" 2', '""grenade molotov_coctail"" 0 1', '""grenade smoke"" 2', '""grenade rpg43"" 0.25 1']",0.00085,0.001,0.0009,0.0,0.002,0.003,0.002,0.003,2,0.003,0.0015,0.0015,0.0015,47.115,0.47115
./resource/gamelogic/set/breed/mp\rus_guard\elite_guard_smg.set,rus_guard,elite_guard_smg,0.2,vet_6,lvl5,0.1,0.1,0.0009,"['""ppsh41"" filled', '""ammo ppsh41_mag"" 210', '""bandage"" 5', '""grenade f1"" 2', '""grenade molotov_coctail"" 0 1', '""grenade rpg43"" 1', '""smoke grenade"" 1']",0.00085,0.001,0.0009,0.0,0.002,0.003,0.001,0.001,1,0.003,0.0015,0.0015,0.0015,41.815000000000005,0.4181500000000001
./resource/gamelogic/set/breed/mp\rus_guard\elite_guard_smg2.set,rus_guard,elite_guard_smg2,0.2,vet_6,lvl5,0.1,0.1,0.0009,"['""pps43"" filled', '""ammo pps43_mag"" 210', '""bandage"" 5', '""grenade f1"" 2', '""grenade molotov_coctail"" 0 1', '""grenade rpg43"" 1', '""smoke grenade"" 1']",0.00085,0.001,0.0009,0.0,0.002,0.003,0.001,0.001,1,0.003,0.0015,0.0015,0.0015,41.815000000000005,0.4181500000000001
./resource/gamelogic/set/breed/mp\rus_guard\elite_tankman.set,rus_guard,elite_tankman,0.4,tankman,tankcrew,0.1,0.1,0.001,"['""ppsh41"" filling ""ammo ppsh41_mag"" 35', '""ammo ppsh41_mag"" 210', '""bandage"" 5', '""grenade f1"" 2', '""grenade rpg43"" 1']",0.00115,0.00115,0.0010500000000000002,0.008,0.003,0.003,0.005,0.003,3,0.003,0.00025,0.0012,0.00025,63.10499999999998,0.6310499999999999
./resource/gamelogic/set/breed/mp\rus_guard\elite_tankman2.set,rus_guard,elite_tankman2,0.4,tankman2,tankcrew,0.1,0.1,0.001,"['""pps43"" filling ""ammo pps43_mag"" 35', '""ammo pps43_mag"" 210', '""bandage"" 5', '""grenade f1"" 2', '""grenade rpg43"" 1']",0.0012,0.0012,0.0011,0.01,0.004,0.005,0.006999999999999999,0.003,3,0.004,0.0005,0.0022,0.0005,64.07,0.6406999999999998
